INFO:root:nt(name='local', type='', dir=True, name_high_dir='632360')
INFO:root:nt(name='Boss_MoonBrother.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_MoonBrother.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_RoboBall.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_RoboBall.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Scav.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_Scav.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_voidRaid.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Boss_voidRaid.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_acrid.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_acrid.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_bandit2.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_bandit2.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_captain.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_captain.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_engineer_walkingTurret.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_engineer_walkingTurret.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_heretic.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_heretic.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_loader.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_loader.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_railgunner.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_railgunner.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_treeBot.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_treeBot.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_voidman.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='char_voidman.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='English(US)', type='', dir=True, name_high_dir='DecodedBanks')
INFO:root:nt(name='DecodedBanks', type='', dir=True, name_high_dir='Windows')
INFO:root:nt(name='drone_emergencyHealing.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='drone_emergencyHealing.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='ghost.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='ghost.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Global.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Global.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Init.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Init.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_focusedConverence.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_focusedConverence.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_MonstersOnShrineUse.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_MonstersOnShrineUse.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_primaryReplace.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_primaryReplace.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_randomDamageZone.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_randomDamageZone.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_secondaryReplace.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_secondaryReplace.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_specialReplace.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='item_lunar_specialReplace.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='mending.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='mending.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_acidLarva.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_acidLarva.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_arenaCrab.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_arenaCrab.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_blindVermin.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_blindVermin.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_clayBruiser.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_clayBruiser.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_clayGrenadier.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_clayGrenadier.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_flyingVermin.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_flyingVermin.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_gup.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_gup.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_lunarExploder.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_lunarExploder.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_lunarGolem.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_lunarGolem.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_lunarWisp.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_lunarWisp.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_miniMushroom.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_miniMushroom.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_minorConstruct.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_minorConstruct.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_nullifier.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_nullifier.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_parent.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_parent.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_voidBarnacle.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_voidBarnacle.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_voidDevastator.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_voidDevastator.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_voidJailer.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_voidJailer.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_vulture.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Mob_vulture.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Music.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Music.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_eradicator.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_eradicator.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_itemShip.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_itemShip.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_lunarPool.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_lunarPool.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_lunarReroller.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_lunarReroller.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_nullWard.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_nullWard.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_voidCache.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_voidCache.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_voidCradle.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='obj_voidCradle.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='PluginInfo.xml', type='.xml', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_armorReduction.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_armorReduction.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_attackAndMoveBuff.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_attackAndMoveBuff.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_bleedOnCritAndExplode.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_bleedOnCritAndExplode.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_boss_vagrantNova.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_boss_vagrantNova.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_deathMark.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_deathMark.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_delicateWatch.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_delicateWatch.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_fireballsOnHit.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_fireballsOnHit.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_goldOnHurt.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_goldOnHurt.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_guillotine.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_guillotine.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_healingPotion.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_healingPotion.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_interstellarDeskPlant.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_interstellarDeskPlant.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_laserTurbine.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_laserTurbine.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_moneyOnKill.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_moneyOnKill.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_moveSpeedOnKill.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_moveSpeedOnKill.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_nearbyDamageBonus.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_nearbyDamageBonus.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_premDebuffOnHit.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_premDebuffOnHit.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_regenOnKill.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_regenOnKill.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_regenScrap.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_regenScrap.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_repulsionArmor.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_repulsionArmor.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_scrapGoop.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_scrapGoop.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_siphonOnLowHealth.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_siphonOnLowHealth.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_squidTurret.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_squidTurret.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_strengthenBurn.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_strengthenBurn.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_thorns.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_thorns.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_TPhealingNova.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_TPhealingNova.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_warhorn.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='proc_warhorn.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Prototype_SFX.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='Prototype_SFX.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='SoundbanksInfo.xml', type='.xml', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_bossHunter.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_bossHunter.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_cleanse.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_cleanse.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_deathProjectile.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_deathProjectile.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_fireballDash.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_fireballDash.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_gainArmor.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_gainArmor.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_gateway.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_gateway.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_gummyClone.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_gummyClone.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_lifestealOnHit.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_lifestealOnHit.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_lunar_utilityReplacement.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_lunar_utilityReplacement.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_molotov.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_molotov.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_recycler.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_recycler.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_sawmerang.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_sawmerang.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_teamWarCry.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_teamWarCry.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_tonic.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='use_tonic.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='void.bnk', type='.bnk', dir=False, name_high_dir='Windows')
INFO:root:nt(name='void.txt', type='.txt', dir=False, name_high_dir='Windows')
INFO:root:nt(name='void_bear.bnk', type='.bnk', dir=False, name_high_dir='Windows')
